userID;isbn;bookRating
16877;034539657X;7
16877;038550120X;9
16877;0743211383;3
16877;0786868716;10
16908;0380018179;5
16908;0440221501;5
16908;0440224837;5
16908;0440235596;5
16908;0515127833;8
16908;0515132187;9
16916;0312924585;10
16916;0425163407;10
16916;0440214041;10
16916;0440222656;7
16916;0446360589;10
16916;0515122491;10
16916;0553582526;9
16916;0842329129;10
16916;0842329218;10
16916;0842329242;10
16916;0842329250;10
16916;0842329269;10
16916;0842332251;10
16916;084233226X;10
16919;0140119906;9
16919;0345353145;6
16923;0140327592;6
16935;0060932759;9
16935;0345441036;5
16935;0440222842;9
16943;0312274920;8
16943;0385410646;6
16943;044021145X;6
16949;0345413369;9
16949;0375725784;9
16949;0446364193;9
16949;0446604801;8
16966;0140143505;9
16966;0312974256;9
16966;0312979096;7
16966;0345423402;6
16966;0553569910;3
16966;0553582364;6
16987;0345413377;10
16987;0553380095;10
16994;0440108268;8
16996;002542730X;8
16996;0060512822;9
16996;0140177396;5
16996;014034019X;9
16996;0312983824;7
16996;0385335482;7
16996;0440122090;6
16996;0440213290;9
16996;0440514428;8
16996;0671510053;7
16996;0671776134;9
16996;067944999X;8
16996;0767905202;7
16999;014023313X;7
16999;0312244266;7
16999;0375726349;6
16999;0375726403;8
16999;0446675059;8
17000;0374480095;8
17003;006000438X;6
17003;0060392452;10
17003;0060915544;10
17003;0060921145;10
17003;0060922532;5
17003;0060938455;10
17003;0142004235;9
17003;0312305060;10
17003;0312422156;8
17003;0316666343;9
17003;0316776963;7
17003;0345337662;7
17003;0375703764;8
17003;0385722435;9
17003;0440127793;5
17003;0446532231;10
17003;0452269571;10
17003;0553268449;9
17003;0553377884;8
17003;0671683993;6
17003;0679734775;9
17003;0786866586;10
17003;0804106304;8
17003;080411109X;8
17003;0874776945;10
17003;1573220167;9
17006;0316601950;8
17007;0553375407;10
17012;0156628708;9
17012;067944999X;7
17046;042510107X;9
17046;0425147584;9
17046;0425180964;9
17058;0399147284;7
17058;0684848783;9
17065;0316666343;7
17068;0060915544;7
17073;0399146245;6
17073;0446527033;8
17122;0060938455;8
17156;0345422317;7
17156;0446607657;5
17159;0142001740;8
17159;0312291639;8
17159;0425184226;3
17159;0440236673;9
17159;0451181379;9
17167;0373218192;8
17171;0441000916;8
17171;0441001971;8
17172;0552998931;6
17177;0380789035;7
17177;0441003257;6
17177;0671011367;7
17181;0446672211;8
17183;0060090367;5
17183;0060090375;5
17183;0316666343;6
17183;0316769487;6
17183;0452282152;6
17183;0452284449;6
17183;0613371895;9
17183;0671039725;7
17183;0804114986;6
17183;1400031699;3
17183;1573226122;6
17184;0553250531;10
17185;0446364495;9
17190;0375703055;10
17190;0446520950;9
17190;0684814994;10
17190;0842329129;10
17190;0842329242;10
17190;0842332251;7
17190;084233226X;7
17200;0451207521;7
17200;0671021001;8
17200;0804111898;10
17229;0446610038;8
17231;0316693286;7
17233;0061009059;10
17233;0312983867;9
17233;0425178765;8
17233;0446527793;8
17233;0446531332;9
17262;0380718332;8
17266;0345445848;2
17275;0786881852;8
17277;0345460359;9
17277;0440241413;7
17277;0451206525;8
17281;0425172996;8
17282;0312983271;8
17282;0312983298;9
17282;0312983301;7
17282;0380778556;3
17282;0671014196;6
17328;0060922532;10
17328;0312195516;9
17337;0440225701;10
17340;0345439104;8
17353;0061031429;9
17353;0345417623;8
17357;0345337662;9
17359;0802130208;10
17389;0399145087;6
17391;0440514428;7
17391;0613033191;5
17399;0061009059;9
17402;0316096199;8
17402;0385335482;9
17402;0440224594;10
17402;0671014188;10
17402;067101420X;4
17402;1551668998;10
17403;0345439104;8
17448;0446605484;10
17453;0440211727;8
17461;0142000205;8
17461;0440206154;7
17461;0446612545;9
17464;0375422412;6
17475;0061000043;7
17498;0553379615;8
17505;0743467523;1
17507;1857022424;6
17508;0446527785;3
17523;0671004530;10
17531;0060930535;8
17531;044661064X;7
17542;0553273914;8
17547;0060930535;9
17555;0440224780;8
17588;0316666343;8
17588;0345361792;10
17596;0060934417;8
17602;0385265700;6
17606;0786868716;7
17613;0316693251;10
17634;0440214041;6
17644;0446677450;9
17645;0380718340;8
17661;0380018179;8
17667;0064407667;7
17667;0312284683;9
17667;0312974256;8
17667;0312980159;9
17667;0316779423;7
17667;0380788624;9
17667;0385475721;7
17667;0439064872;7
17667;044048474X;9
17667;0441004520;5
17667;0553573403;9
17667;0679454446;6
17667;067976402X;8
17689;0446611867;6
17707;0553574663;6
17721;0142001740;8
17724;0743206029;6
17725;0345339703;9
17725;0345339711;10
17725;0345339738;9
17725;0345350499;9
17726;0399149325;7
17733;0060934417;8
17742;039575514X;8
17752;0670032379;8
17757;0373218400;5
17759;0061097640;9
17761;0061009059;9
17761;0142000205;5
17761;0425178102;3
17761;0449227421;3
17761;0553271636;9
17761;0553279556;9
17761;0553279912;9
17761;0553280341;9
17761;0553284789;9
17761;0609804138;5
17761;0671001795;9
17761;0743418174;7
17778;0446603589;7
17778;0446611778;7
17792;0140285679;10
17794;0671038184;5
17802;0312976275;9
17836;0451526341;7
17836;0553580221;8
17857;0743412028;10
17859;0316182540;10
17859;0380718332;10
17859;0425154092;10
17859;0425169863;10
17859;0425175405;10
17859;0440218535;7
17859;0440226430;9
17859;0446359866;10
17859;0449221482;10
17859;055356451X;10
17859;0671004573;9
17859;0671894455;5
17859;0684832291;8
17869;0312278586;8
17892;0316969443;8
17893;0375725784;4
17894;0425136981;9
17894;044021145X;8
17894;0440214041;9
17894;044022165X;8
17894;0743439740;8
17901;0451180429;6
17906;0375727345;7
17906;0399145990;8
17906;0440224624;6
17906;044023722X;10
17906;0446606812;9
17906;0671021001;9
17906;1400031354;7
17917;0440226104;8
17917;0553150979;10
17920;0316666343;8
17935;038529929X;8
17944;044021145X;7
17950;0064407667;10
17950;0064407675;10
17950;0064407683;10
17950;014034294X;8
17950;0316769487;9
17950;0345443284;4
17950;0375702709;8
17950;0380730138;3
17950;0380973545;10
17950;038529929X;8
17950;0385306024;5
17950;0385306032;5
17950;0385317093;5
17950;0385324057;4
17950;0385484518;8
17950;0385490992;5
17950;0385493800;5
17950;0385497466;5
17950;0440211727;5
17950;0440213525;5
17950;0446310786;8
17950;044651652X;9
17950;0446516538;7
17950;0446605239;6
17950;0446608955;10
17950;0451188764;5
17950;0452282829;5
17950;0553235109;5
17950;0553296981;8
17950;0553569155;5
17950;0670844527;6
17950;0670855030;5
17950;0670865796;7
17950;0670868361;8
17950;0671822209;5
17950;0679446486;8
17950;068484267X;5
17950;0684853507;10
17950;0684867621;5
17950;0684874350;8
17950;0688116752;7
17950;0688149111;5
17950;0688166911;5
17950;0786817070;5
17950;0786889020;5
17950;080411109X;2
17950;1558744150;8
17952;0446364193;9
17965;0440237025;10
17970;0316284955;8
17970;0345384377;5
17970;0345439104;7
17970;0440241162;8
17970;0446611085;7
17970;0670805149;9
17970;0679433023;9
17975;038550120X;6
17976;0446606812;9
17984;0440217466;8
18006;0679734775;10
18012;0142000205;9
18012;0385265700;8
18012;0671003755;10
18016;0684801221;8
18022;0743477154;8
18025;0140177396;10
18067;0064407667;8
18067;0316569321;6
18067;0316769487;3
18067;0380718332;6
18067;0399142282;2
18067;0440226430;4
18067;044661162X;8
18067;0451167716;9
18067;0786867647;8
18082;0312974256;8
18082;038039586X;9
18082;0380719185;10
18082;0440221471;8
18082;0440226430;8
18082;0446364193;7
18082;0446604275;8
18082;0446605239;9
18082;0446607657;7
18082;0446611085;9
18082;051512219X;8
18082;080410526X;9
18095;0142000205;8
18095;0345339711;8
18095;0689826990;8
18096;0385265700;10
18096;055321313X;9
18112;034539657X;8
18112;0689817851;8
18121;0316666343;8
18155;0345313860;6
18155;0375505296;9
18155;0399501487;8
18155;044900371X;8
18155;0679429220;8
18155;0743477154;7
18162;038079487X;7
18167;0345368754;8
18167;0671027360;8
18172;0399143947;9
18172;0425109720;10
18172;044651652X;9
18172;0671664964;9
18172;0684195984;9
18173;0446610100;7
18176;0060175400;5
18176;0156027321;9
18176;0316777730;8
18176;0449911519;7
18203;0060928336;5
18203;034540288X;8
18203;0440221471;10
18203;0440237025;8
18203;0446609323;8
18203;0451128370;8
18216;0446611867;8
18250;0316781266;8
18250;0525945938;6
18250;068484477X;5
18254;0804106304;9
18278;0385315236;7
18282;0425141233;8
18288;076790592X;10
18296;0345339711;9
18309;0345378490;6
18311;0140280553;5
18311;0345435796;7
18311;0425147584;5
18311;0679744398;6
18311;067976402X;8
18313;0440200989;9
18316;0743225406;8
18317;0345361792;9
18321;0061097101;7
18323;0440223202;8
18323;0670894184;7
18332;0373250126;8
18332;0449910237;7
18333;0425182908;7
18333;0446609404;7
18351;1559029838;5
18366;0553375407;9
18384;0060090383;9
18384;0440108268;7
18385;0553262505;9
18395;0679417796;7
18398;0425164349;5
18401;0446610038;10
18411;043935806X;10
18412;3423202327;9
18429;0671042262;9
18433;0446605239;9
18439;0060512806;10
18439;0142000205;8
18439;0446672211;10
18439;0679444815;7
18439;0684848783;8
18439;0684865742;8
18440;0440224764;8
18444;0446611611;6
18454;0375727345;8
18476;0142000205;7
18486;006099486X;9
18499;0552999458;7
18502;0312243022;7
18503;0609608444;7
18512;0380816555;7
18515;042516098X;5
18515;0425172546;5
18519;0061054259;5
18527;0971880107;6
18541;0425152251;4
18556;0553280368;9
18562;0449006530;7
18565;0399141065;6
18567;0743469801;7
18569;014029628X;5
18569;0670869902;5
18583;0345417623;8
18596;0385492081;4
18609;0446610100;8
18629;006101351X;8
18629;0345443284;4
18641;0684801523;10
18648;0446612790;5
18652;068484477X;9
18655;0060930535;6
18660;0316096199;5
18660;0446672211;8
18671;0440235502;7
18672;0425184129;8
18682;1400031362;6
18689;0446608890;7
18689;0553260111;7
18689;0553263226;6
18689;0553287737;6
18701;0374129983;2
18701;076790382X;7
18702;0553582933;10
18710;1558745718;8
18713;0451526341;8
18714;0345339681;9
18716;0425119653;9
18722;0142001740;7
18722;0812505018;7
18733;0440236673;7
18745;0425120279;8
18746;0446679593;8
18758;0449003795;5
18758;0671028383;5
18789;0345339711;8
18795;0064407667;10
18802;044661162X;10
18821;0061031429;7
18832;080411109X;8
18836;0385511612;10
18850;0553269291;10
18850;3426616904;10
18850;3442541751;8
18850;3492045170;6
18908;080411868X;10
18913;0440212561;10
18913;0446605239;8
18913;0446606812;9
18945;0449911519;8
18951;1551668998;10
18963;0425083837;8
18963;0679419454;7
18979;0061097861;5
18979;0373218397;8
18979;042518630X;4
18979;0515130389;5
18979;0553265741;7
18979;0553272837;5
18979;0553582127;7
18989;0688177867;9
18997;0375422412;5
18997;0375506039;7
18997;0385502532;5
19010;0140042393;10
19011;0345402871;9
19011;0440220602;8
19011;0446671002;5
19011;0449203794;9
19018;0385730586;10
19018;0553210092;3
19019;0743206045;9
19031;0060926317;8
19031;0142000205;5
19031;0345460359;5
19031;0786885688;5
19032;0553377876;5
19049;0440224705;8
19050;1573226521;7
19078;0151001006;7
19085;0312982518;8
19085;0345389417;8
19085;0345417623;8
19085;0345422392;8
19085;0345441036;9
19085;0380789019;8
19085;0399146008;8
19085;042513525X;8
19085;0425155404;7
19085;0425170349;9
19085;0425177173;7
19085;0425184226;10
19085;0446364193;8
19085;0446601241;9
19085;0451188462;9
19085;0553579983;8
19085;0553580221;8
19085;0671024248;9
19085;0679425268;8
19085;0743467523;9
19085;0849938635;8
19096;0425166619;8
19102;0679751602;6
19107;031242227X;6
19107;0316666343;10
19107;0679731148;10
19107;068484477X;10
19107;0684874350;10
19127;0316769487;8
19129;0553472348;7
19132;0316769487;8
19145;0060392452;8
19145;0345409876;4
19145;0440967694;10
19145;0446532231;8
19145;0451169530;5
19153;044651652X;7
19163;0618101365;8
19206;0316666343;7
19220;0140230165;4
19233;0156007754;8
19233;0385480016;7
19233;0425169863;4
19233;0553377884;9
19248;0060198753;9
19259;0345378490;10
19259;042518286X;10
19268;0684867621;7
19280;0552999458;6
19303;0425177173;5
19303;0679430946;8
19331;0316776963;7
19336;0316666343;5
19336;0345342968;10
19336;0385474547;6
19336;0425172546;8
19336;0439064872;9
19336;0441003257;8
19336;0446310786;7
19336;0553272535;5
19338;0399150897;8
19362;0399138250;8
19362;0425147584;5
19362;0425147622;5
19362;0446609943;9
19362;051513287X;10
19362;0679444815;6
19371;0446520802;4
19371;0670032379;9
19371;0684844729;8
19378;0440226430;7
19384;0060959037;5
19422;0439136369;7
19422;0515135739;8
19424;0312421273;9
19424;0374172897;6
19429;0380732661;7
19429;0399142282;3
19429;0425172546;3
19429;0425175405;9
19429;0449221482;8
19429;0449221512;8
19429;0449223612;8
19433;0786868716;6
19440;0345350499;8
19445;0345441036;9
19445;0804114986;10
19478;155166674X;9
19480;0345413881;6
19493;0312305060;7
19493;0316569321;10
19493;0316666343;10
19493;0373218192;10
19493;0375703063;9
19493;0385484518;10
19493;0399149848;10
19493;0515133302;9
19493;0525945768;10
19493;0743206061;9
19493;1565122968;10
19503;0060188731;7
19503;0142004235;10
19503;0316780812;8
19503;0385498802;8
19503;0679429220;8
19522;1551667509;9
19529;0151008116;10
19529;0316666343;7
19538;0385424728;7
19541;0553272535;7
19547;0671003755;9
19549;0345342968;8
19558;0805063897;9
19570;0061030643;8
19570;0425182908;3
19570;067100042X;5
19570;0671867172;7
19570;0743411250;5
19571;0061097101;5
19571;0312278586;8
19571;0312983271;6
19571;0316776963;8
19573;0060959037;10
19573;0061097101;5
19573;0316601950;5
19573;0345439104;6
19573;038082101X;6
19573;044023722X;10
19573;0446679593;8
19573;0452282152;9
19573;0679432477;6
19573;1400031354;9
19573;1400032717;9
19574;0385420161;7
19577;0553802461;7
19582;0151006725;6
19582;0380002930;5
19582;0517122707;9
19603;0894808249;8
19605;0312282990;9
19605;0345419081;2
19605;0670030643;8
19609;0060987529;9
19617;0425163385;9
19643;0316769509;9
19648;0671867113;10
19659;0060928336;8
19659;0553582755;10
19659;067102423X;8
19659;0671039725;5
19659;0743467523;10
19664;0060921145;8
19664;0060976845;8
19664;006101351X;10
19664;0375700757;8
19664;0385335482;8
19664;0413537900;9
19664;0425167313;9
19664;0425169693;8
19664;0446605239;4
19664;0449910571;7
19664;055323224X;8
19664;0670892963;8
19664;067172262X;8
19664;0688177867;7
19664;076790382X;9
19664;0804108749;9
19680;0515102652;10
19681;0316284955;10
19681;0373484003;9
19681;0380001411;10
19681;0385335482;10
19681;0842329129;10
19686;080411868X;7
19689;0375700757;7
19694;0452260116;5
19707;1573220221;5
19707;1573229326;5
19709;0066214122;9
19711;031242227X;7
19711;0345384369;8
19711;0385484518;9
19711;0425121259;5
19711;0425163407;8
19711;0425179885;8
19711;0446532231;7
19711;0446609617;6
19711;0515102652;7
19711;0515128546;5
19711;0553580221;8
19711;0670865796;10
19711;0684872153;8
19714;0446611212;5
19725;0142001740;10
19725;0553279378;8
19732;0553582755;6
19742;0786865644;10
19760;0345342968;10
19760;0553573136;10
19760;0684853515;9
19780;0552996009;8
19789;0316096199;7
19798;0553801341;5
19838;0316777730;10
19842;0060928336;10
19842;0061096113;6
19842;0061097101;9
19842;031298328X;9
19842;0375726403;6
19842;0440122090;9
19842;0446604658;7
19842;0451205421;8
19842;0515131229;9
19842;0553260111;8
19842;0671041789;9
19858;1551669056;9
19866;0099771519;6
19866;0449911446;7
19874;0679886370;8
19897;0553268880;8
19905;0316666343;9
19935;0380789019;7
19935;0440211727;5
19935;0671038443;6
19945;0425046877;8
19962;0440800544;10
19969;0345303059;7
19969;034540288X;3
19969;0446532231;7
19969;0812548051;8
19970;0385498721;9
19972;0786881852;8
19974;0060920084;8
19974;0064407667;7
19974;1400031354;9
20005;0345361792;6
20005;0385420161;8
20005;0553273914;7
20005;0671789422;7
20015;0345370775;8
20020;0099427869;9
20022;0553579606;8
20022;067976402X;4
20029;0553210092;5
20029;0553280414;4
20029;0684801523;8
20032;0060392452;2
20032;0140293469;10
20032;0393312836;10
20032;0684833395;9
20034;0156027321;8
20034;044023722X;6
20034;0452282152;9
20034;0590660543;7
20034;0679731148;8
20054;0345436911;8
20060;0345404785;6
20060;0345413881;8
20060;0345416260;10
20060;0375815260;10
20060;0380817691;9
20060;0425153975;9
20060;042518109X;7
20060;0425182878;10
20060;0425182908;2
20060;0440178002;8
20060;044021145X;9
20060;0440224624;8
20060;0440224764;9
20060;0440235162;10
20060;0440241073;9
20060;0446527165;9
20060;0446607193;9
20060;0446611212;10
20060;0446611808;9
20060;0446612545;9
20060;0446667900;7
20060;0451204891;8
20060;0553571818;10
20060;0671026011;9
20060;0671028367;7
20060;0671034006;9
20060;0671042262;7
20060;0743436210;3
20060;0743439740;8
20060;0767900383;9
20060;0786889616;8
20060;0804119708;9
20064;0316569321;7
20082;0451526341;10
20086;0425101452;8
20106;0060928336;7
20106;0060987103;3
20106;0316969680;7
20106;0345436911;5
20106;0375706771;5
20106;0440226430;9
20106;0446530239;7
20106;0446610542;8
20106;0743237188;8
20115;014025448X;10
20115;0140254544;10
20115;0446672211;10
20119;0440213525;9
20119;0440222656;9
20119;0446606812;10
20119;0451192001;10
20119;0553582755;8
20119;059035342X;10
20119;1558744150;7
20120;0440214041;10
20120;0446609404;9
20123;0440236819;7
20126;0743437640;8
20147;0375702709;9
20147;0671250671;10
20147;0767916069;4
20147;0971880107;2
20149;0440235162;7
20149;051512608X;7
20149;0553572326;10
20150;0312974256;8
20150;0345361792;10
20150;0380816555;9
20150;068484477X;9
20168;0440439884;7
20172;0060958022;10
20172;0060987529;9
20172;0142001805;9
20172;0345337662;8
20172;0374199698;10
20172;0375703764;9
20172;0380002450;10
20172;038000917X;10
20172;0385504209;5
20172;0441790348;10
20172;0553208845;10
20172;0553277472;10
20172;059030271X;10
20172;0871136791;10
20173;0060977493;10
20173;0345424719;9
20175;0345424719;7
20180;0060502258;8
20180;0060928336;10
20180;0060930535;8
20180;0060976845;8
20180;0061015725;8
20180;0070212570;9
20180;014028009X;5
20180;0140298479;8
20180;0312195516;10
20180;0312243022;8
20180;0345436911;8
20180;0345439104;8
20180;0425105334;10
20180;0446672211;8
20180;0449219364;8
20180;0449221504;8
20180;0449221512;8
20180;0451169530;10
20180;0451186362;8
20180;0553271636;8
20180;0553279556;8
20180;0553280341;8
20180;0553280368;8
20180;0553284789;8
20180;0671041789;10
20180;0743227441;8
20180;0743417682;8
20180;1573225789;10
20183;0140298479;8
20201;0345370775;8
20201;0440206154;7
20201;0451170385;10
20201;0553564528;8
20201;0670835382;10
20201;0812548051;10
20230;0842329242;9
20230;0842329250;9
20235;0671003755;8
20245;0380018179;6
20245;0440206154;7
20250;0064407667;7
20250;0345339681;10
20250;0345339711;10
20250;0345339738;10
20250;0446364495;8
20250;0786808551;8
20251;0446670251;9
20254;031242227X;10
20263;0671011367;6
20265;0060915544;9
20265;0440998050;10
20265;0452264464;8
20265;0553278355;8
20265;0670858692;8
20265;0679751521;8
20265;1573225517;9
20266;0525946829;9
20288;0141301058;9
20288;0452283442;5
20294;0385504209;9
20300;067101420X;1
20309;0345396065;8
20309;0446527017;5
20332;0312857055;10
20332;0380973634;9
20332;0440498058;10
20332;0670880728;9
20336;0312278586;7
20336;0446364193;8
20336;0446605581;7
20336;055321313X;9
20336;0671003755;9
20336;0743407075;7
20336;087113795X;9
20345;0553296981;8
20347;0440221595;9
20347;0553271636;9
20347;0553284789;6
20350;0142001805;8
20350;0156027321;8
20350;0375725784;9
20351;014028009X;8
20388;0060391626;8
20388;0140053204;10
20388;0670891576;9
20388;068419337X;8
20389;0671868691;10
20392;0316781266;5
20401;0345325818;6
20401;0971880107;6
20409;0312144075;10
20409;0767905180;10
20410;089480829X;10
20418;0316569321;7
20418;0451196856;6
20435;0451204530;8
20445;0446610038;6
20445;0451202503;6
20448;0385335482;8
20448;0385336179;8
20456;0060928336;8
20456;0345427637;6
20462;0060168013;8
20462;0060188731;10
20462;0142001430;6
20462;0312305060;7
20462;0375725784;8
20462;0385260083;8
20462;0385722206;7
20462;0425179672;7
20462;0439404371;9
20462;0440211727;7
20462;0670030643;6
20462;0767900383;6
20468;155874262X;8
20474;0552996009;7
20484;0345447840;6
20484;0425184129;8
20484;0446611867;7
20484;0743225422;7
20484;1551668998;7
20501;0374129983;7
20501;0439064864;7
20501;0439136350;7
20501;0590353403;7
20525;0684195984;8
20561;0060502258;10
20561;0440224675;8
20561;0449006530;10
20561;051512219X;9
20561;0515126772;10
20562;0425169863;6
20583;0440221471;7
20605;0060987049;7
20605;0316769487;10
20611;0515132268;3
20612;0345334531;7
20617;051512219X;8
20620;037582233X;7
20622;038542471X;9
20622;039452764X;10
20622;0440178002;8
20622;0767905385;6
20627;006019491X;9
20627;0060929790;10
20627;0374270325;9
20627;0375406530;9
20627;0380730138;9
20629;0451166582;9
20629;0671024256;5
20629;0679426159;7
20629;0767915054;5
20664;0061015725;5
20664;0446602620;9
20668;0451206673;10
20680;0380710218;7
20680;0380717018;7
20680;0425147622;7
20680;0425154092;7
20680;0425158616;7
20680;042516098X;6
20680;0425163407;7
20680;0425169863;7
20680;0684857820;8
20680;1400034779;8
20699;0767905385;9
20703;0060987103;6
20703;0786868716;8
20703;1400031354;8
20703;1400031362;8
20703;1558745718;7
20712;0451186362;5
20714;0312244266;5
20729;0446604666;9
20730;067087311X;8
20751;0310241634;7
20751;080410526X;5
20761;0345443284;5
20768;0440213525;10
20768;0449003787;9
20768;0449219364;8
20794;0375706062;7
20794;0385498802;6
20801;0440234743;8
20804;0312278586;9
20804;0316666343;9
20804;0553579754;8
20806;0060916508;8
20806;0385500769;6
20806;038550120X;6
20813;0385486804;9
20824;0451202341;8
20834;0812550706;5
20860;0679735909;7
20862;0440241073;4
20866;0743211375;8
20892;0156007754;7
20895;0425177173;1
20912;067088300X;7
20916;0440234743;7
20916;0446601241;10
20916;0671041789;10
20921;0385508042;8
20961;0380789035;8
20963;0385486804;6
20971;0316666343;6
20971;0316690619;8
20971;0345413881;7
20971;0345441036;2
20971;0345443284;4
20971;0399137734;6
20971;0440224675;9
20971;0452279607;8
20971;0671758896;5
20982;0452282152;8
20995;0345409973;10
20995;0553578359;10
21004;0679401032;7
21011;0060915544;8
21011;0060958022;10
21011;0142001740;10
21011;0156027321;7
21011;0312291639;8
21011;031242227X;5
21011;0316601950;8
21011;0345439104;8
21011;0345445848;5
21011;0375422412;8
21011;0375705856;7
21011;0385503954;10
21011;0425184943;9
21011;0553801198;8
21011;0679442790;9
21011;0679731148;8
21011;0684857820;7
21011;0743203631;8
21011;0743237188;8
21011;1558745157;7
21011;1573223425;7
21014;0060175400;7
21014;0060915544;8
21014;0060921145;8
21014;0060928336;8
21014;0060932759;8
21014;0060959037;8
21014;0061097640;8
21014;0064400026;10
21014;0064400557;10
21014;006440188X;9
21014;0064407667;8
21014;0070212570;8
21014;014017737X;7
21014;0140177396;8
21014;014023313X;3
21014;0140293248;8
21014;014029628X;8
21014;0140374248;9
21014;0142000663;9
21014;0142004235;10
21014;0312195516;9
21014;0312278586;7
21014;0312305060;8
21014;0312924801;7
21014;0312971346;6
21014;0312978383;7
21014;0316089699;9
21014;0316284955;7
21014;0316569321;8
21014;0316781010;10
21014;0316781142;6
21014;0316788228;8
21014;0316789089;8
21014;0345370775;5
21014;0345387651;8
21014;0374129983;8
21014;0375500510;8
21014;0375700757;8
21014;0375705856;7
21014;0375707972;4
21014;0375726349;8
21014;0375726403;8
21014;0380001411;5
21014;0380710218;8
21014;0385318073;8
21014;0385319207;10
21014;0385335881;6
21014;0385420161;3
21014;0385503954;8
21014;0385722206;8
21014;0385722435;8
21014;0399148027;7
21014;0425147622;8
21014;0425158616;7
21014;0425162443;7
21014;0425163407;8
21014;0425167313;8
21014;0425174344;6
21014;0439064872;9
21014;0440211263;8
21014;0440217563;9
21014;044022103X;8
21014;0440235596;8
21014;0440416795;9
21014;0440431808;9
21014;0446519138;9
21014;044900371X;6
21014;0451169530;8
21014;0451209907;6
21014;0452282152;8
21014;0452284449;5
21014;0553107240;6
21014;0553107305;7
21014;0553153277;9
21014;0553250426;10
21014;0553250531;9
21014;0553268880;5
21014;0553296981;8
21014;0670894605;8
21014;0671004549;6
21014;0671041789;7
21014;0671510053;8
21014;0671776134;9
21014;0679439382;8
21014;0679441557;8
21014;0679746048;7
21014;067976402X;7
21014;0679775439;7
21014;0684801051;8
21014;0684841185;9
21014;0688170528;9
21014;0871136791;9
21014;1567404731;9
21014;1573229571;2
21026;0156006529;7
21026;0316666343;8
21031;0070212570;10
21031;0140067477;8
21031;0316602906;9
21031;0373484410;7
21031;0375701044;7
21031;0375726403;5
21031;0385511612;6
21031;0425113884;9
21031;0446364193;10
21031;0446364800;10
21031;0446516538;7
21031;0446530891;10
21031;0451183940;10
21031;051513113X;7
21031;0670428272;9
21031;0679450432;9
21031;0743202961;8
21031;0743206061;9
21031;0743418204;10
21031;0743486226;8
21031;0971880107;5
21031;1587880636;7
21036;1565122968;10
21039;0312291639;8
21045;0553275976;9
21047;0743407083;10
21049;0316154075;8
21049;0316603570;8
21049;0399149848;6
21049;0767900383;6
21050;014028009X;7
21050;0140280464;7
21050;0609804138;6
21052;034541389X;5
21061;0312278586;5
21063;0156005891;8
21069;0440235774;7
21076;0440214041;8
21079;0312195516;8
21083;0804114986;8
21090;0446365386;9
21102;0156027321;10
21102;0316733741;9
21102;0440224594;7
21116;0525945210;7
21124;0618126988;9
21128;0440241073;10
21141;006101351X;8
21145;0316569321;7
21160;0553582917;6
21187;0399501487;8
21188;0613271785;10
21191;0451205421;10
21202;0553250426;9
21202;0553574574;8
21207;0345465083;9
21207;0399147128;8
21207;0399148248;9
21207;0446527033;8
21207;0446527793;10
21207;0553800973;7
21207;0743406176;9
21208;0385722206;8
21211;0399142649;5
21213;0060930535;6
21213;0385318782;5
21229;0060502258;7
21229;0140067477;7
21229;0140293248;9
21229;0316769487;7
21231;0449221512;6
21231;0553279556;6
21246;0345353145;9
21252;0142001740;9
21252;0345369947;7
21252;0345433491;6
21252;0349101779;6
21252;0375700757;7
21252;0440940001;7
21252;0553250531;9
21252;0553280945;8
21257;0425180638;8
21257;044023722X;8
21261;0345333926;7
21261;044661095X;8
21261;0553576089;8
21264;0060830956;7
21264;0385335482;7
21264;0440234743;5
21264;0743418174;6
21268;0399147128;7
21274;0553268449;8
21274;0553289691;10
21274;0553377884;9
21275;0061097861;6
21277;0140177396;10
21282;0451205421;7
21283;0802713432;8
21311;0345384466;10
21332;0688171877;10
21333;038529929X;9
21340;0316693294;8
21340;038550120X;9
21341;0399146504;9
21345;0316666343;10
21356;0060198346;3
21356;0061093335;5
21356;0070212570;6
21356;0312263120;7
21356;031242227X;6
21356;0345342968;7
21356;038550120X;7
21356;0446611778;5
21356;0452281903;6
21356;0670032379;7
21356;068484477X;7
21356;0786866276;7
21356;080411109X;6
21357;0399138994;10
21364;0060928336;9
21364;0312291639;6
21364;0316777722;8
21364;0345313860;9
21364;0385335482;8
21364;0449910571;2
21364;0553057758;8
21364;0804108749;7
21364;089480829X;1
21370;0440180295;10
21370;0449212602;9
21370;0451163966;9
21376;0553213148;10
21391;0140042598;10
21393;0140042598;10
21395;0743486226;7
21401;076790592X;5
21402;0446310786;10
21404;0060928336;7
21404;0060977493;8
21404;0064407667;8
21404;0064407683;8
21404;0345413369;8
21404;0345413377;9
21404;0345424719;6
21404;0375707972;9
21404;0380789035;8
21404;0380977788;7
21404;0385492081;7
21404;0449219461;5
21404;0451166892;8
21404;0451523652;10
21404;0553273914;8
21404;0553572997;8
21404;0743412028;7
21404;0804114986;7
21404;0971880107;3
21406;0312195516;6
21406;0671027344;3
21407;0440222656;6
21418;0375725784;8
21420;0316601950;7
21423;055356160X;9
21425;0553294385;8
21435;0425183971;6
21435;0451203593;3
21448;0316096199;8
21450;0345366239;10
21462;0316776963;8
21462;0385720955;7
21462;0452260116;4
21462;0679731148;8
